"CoflowID","StartTime","EndTime","CoflowCompletionTime"
"228:Map1","4525.25","4532.7","7.45"
"228:Reducer2","4532.7","4532.7","0.0"
"228:Reducer3","4532.71","4580.05","47.34"
"228:Reducer4","4580.05","4580.05","0.0"
"229:Reducer2","4580.06","4595.84","15.78"
"229:Reducer3","4595.84","4611.08","15.24"
"229:Reducer4","4611.08","4611.09","0.01"
"230:Reducer2","4611.09","4652.94","41.85"
"230:Reducer3","4652.94","4664.88","11.94"
"230:Reducer4","4664.88","4664.94","0.06"
"230:Reducer5","4664.94","4664.97","0.03"
"230:Reducer6","4664.97","4665.0","0.03"
"231:Reducer8","4665.0","4665.21","0.21"
"231:Reducer2","4665.0","4666.59","1.59"
"231:Reducer3","4666.59","4666.83","0.24"
"231:Reducer4","4666.83","4666.91","0.08"
"231:Reducer5","4666.91","4666.92","0.01"
"232:Reducer2","4666.92","4674.79","7.87"
"232:Reducer15","4666.92","4681.55","14.63"
"232:Reducer3","4674.79","4674.83","0.04"
"232:Reducer4","4674.83","4675.0","0.17"
"232:Reducer5","4675.0","4675.01","0.01"
"232:Reducer16","4681.55","4685.26","3.71"
"232:Reducer17","4685.26","4685.26","0.0"
"232:Reducer18","4685.27","4685.52","0.25"
"232:Reducer19","4685.52","4685.82","0.3"
"232:Reducer6","4685.82","4685.83","0.01"
"232:Reducer7","4685.83","4685.84","0.01"
"233:Reducer2","4685.84","4697.81","11.97"
"233:Reducer3","4697.81","4713.05","15.24"
"233:Reducer4","4713.05","4713.06","0.01"
"234:Reducer8","4713.06","4714.25","1.19"
"234:Reducer2","4713.06","4723.42","10.36"
"234:Reducer9","4714.25","4715.26","1.01"
"234:Reducer3","4723.42","4733.78","10.36"
"234:Reducer4","4733.78","4734.6","0.82"
"234:Reducer5","4734.6","4735.31","0.71"
"235:Reducer8","4735.31","4737.51","2.2"
"235:Reducer2","4735.31","4742.64","7.33"
"235:Reducer9","4737.51","4738.52","1.01"
"235:Reducer3","4742.64","4753.0","10.36"
"235:Reducer4","4753.0","4753.55","0.55"
"235:Reducer5","4753.55","4754.26","0.71"
"236:Reducer8","4754.26","4754.47","0.21"
"236:Reducer2","4754.26","4756.65","2.39"
"236:Reducer3","4756.65","4756.84","0.19"
"236:Reducer4","4756.84","4756.96","0.12"
"236:Reducer5","4756.96","4756.97","0.01"
"237:Reducer2","4756.97","4757.17","0.2"
"238:Reducer8","4757.17","4758.95","1.78"
"238:Reducer2","4757.17","4763.69","6.52"
"238:Reducer9","4758.95","4761.98","3.03"
"238:Reducer3","4763.69","4763.69","0.0"
"238:Reducer4","4763.7","4764.11","0.41"
"238:Reducer5","4764.11","4764.59","0.48"
"239:Reducer2","4764.59","4765.15","0.56"
"239:Reducer3","4765.15","4765.15","0.0"
"239:Reducer4","4765.16","4765.55","0.39"
"239:Reducer5","4765.55","4765.8","0.25"
"240:Reducer6","4765.8","4765.97","0.17"
"240:Reducer2","4765.8","4767.86","2.06"
"240:Reducer3","4767.86","4768.27","0.41"
"240:Reducer4","4768.27","4772.54","4.27"
"241:Reducer2","4772.54","4780.52","7.98"
"241:Reducer3","4780.52","4790.68","10.16"
"241:Reducer4","4790.68","4790.68","0.0"
"242:Reducer2","4790.69","4790.89","0.2"
"243:Reducer2","4790.89","4790.9","0.01"
"243:Reducer9","4790.89","4790.91","0.02"
"243:Map4","4790.9","4790.9","0.0"
"243:Map11","4790.91","4790.95","0.04"
"243:Reducer5","4790.91","4791.14","0.23"
"243:Reducer12","4790.95","4790.95","0.0"
"243:Reducer6","4791.14","4793.57","2.43"
"243:Reducer7","4793.57","4793.57","0.0"
"244:Reducer2","4793.58","4793.78","0.2"
"245:Reducer2","4793.78","4795.48","1.7"
"245:Reducer3","4795.48","4798.28","2.8"
"246:Reducer2","4798.28","4826.18","27.9"
"246:Reducer3","4826.18","4838.12","11.94"
"246:Reducer4","4838.12","4838.12","0.0"
"246:Reducer5","4838.13","4838.18","0.05"
"246:Reducer6","4838.18","4838.18","0.0"
"247:Reducer6","4838.19","4838.19","0.0"
"247:Reducer2","4838.19","4839.11","0.92"
"247:Reducer3","4839.11","4839.71","0.6"
"247:Reducer4","4839.71","4841.85","2.14"
"248:Reducer2","4841.85","4841.85","0.0"
"248:Reducer3","4841.86","4849.81","7.95"
"248:Reducer4","4849.81","4849.81","0.0"
"248:Reducer5","4849.82","4849.85","0.03"
"248:Reducer6","4849.85","4849.88","0.03"
"249:Map1","4849.88","4850.02","0.14"
"249:Map6","4849.88","4850.13","0.25"
"249:Reducer7","4850.13","4850.27","0.14"
"249:Reducer2","4850.27","4850.34","0.07"
"250:Reducer2","4850.34","4850.34","0.0"
"250:Reducer3","4850.35","4862.29","11.94"
"250:Reducer4","4862.29","4862.35","0.06"
"250:Reducer5","4862.35","4862.4","0.05"
"250:Reducer6","4862.4","4862.44","0.04"
"251:Reducer2","4862.44","4866.39","3.95"
"251:Reducer3","4866.39","4870.59","4.2"
"252:Reducer2","4870.59","4873.11","2.52"
"252:Reducer3","4873.11","4874.78","1.67"
"252:Reducer4","4874.78","4875.37","0.59"
"252:Reducer5","4875.37","4875.89","0.52"
"253:Reducer2","4875.89","4875.9","0.01"
"253:Reducer3","4875.9","4876.21","0.31"
"253:Reducer4","4876.21","4886.03","9.82"
"253:Reducer5","4886.03","4892.59","6.56"
"253:Reducer6","4892.59","4892.63","0.04"
"254:Map1","4892.63","4892.73","0.1"
"254:Map6","4892.63","4892.92","0.29"
"254:Reducer7","4892.92","4893.06","0.14"
"254:Reducer2","4893.06","4893.07","0.01"
"255:Reducer2","4893.07","4934.92","41.85"
"255:Reducer3","4934.92","4934.92","0.0"
"255:Reducer4","4934.93","4934.99","0.06"
"255:Reducer5","4934.99","4935.04","0.05"
"255:Reducer6","4935.04","4935.08","0.04"
"256:Reducer2","4935.08","4941.09","6.01"
"256:Reducer3","4941.09","4950.12","9.03"
"256:Reducer4","4950.12","4962.6","12.48"
"256:Reducer5","4962.6","4965.73","3.13"
"256:Reducer6","4965.73","4965.86","0.13"
"256:Reducer7","4965.86","4966.63","0.77"
"256:Reducer8","4966.63","4967.3","0.67"
"256:Reducer9","4967.3","4967.3","0.0"
"257:Map1","4967.31","4967.31","0.0"
"257:Reducer2","4967.32","4982.43","15.11"
"257:Reducer3","4982.43","5013.99","31.56"
"257:Reducer4","5013.99","5035.41","21.42"
"258:Reducer2","5035.41","5035.61","0.2"
"259:Reducer2","5035.61","5035.61","0.0"
"260:Reducer8","5035.62","5035.74","0.12"
"260:Reducer2","5035.62","5037.19","1.57"
"260:Reducer3","5037.19","5037.55","0.36"
"260:Reducer4","5037.55","5037.67","0.12"
"260:Reducer5","5037.67","5037.68","0.01"
"261:Reducer2","5037.68","5038.72","1.04"
"261:Reducer3","5038.72","5039.92","1.2"
"261:Reducer4","5039.92","5040.51","0.59"
"261:Reducer5","5040.51","5040.76","0.25"
"262:Reducer2","5040.76","5041.8","1.04"
"262:Reducer3","5041.8","5043.0","1.2"
"262:Reducer4","5043.0","5043.59","0.59"
"262:Reducer5","5043.59","5043.84","0.25"
"263:Reducer2","5043.84","5043.97","0.13"
"264:Map1","5043.97","5044.04","0.07"
"264:Map6","5043.97","5044.1","0.13"
"264:Reducer7","5044.1","5044.1","0.0"
"264:Reducer2","5044.11","5044.12","0.01"
"265:Reducer2","5044.12","5044.32","0.2"
"266:Reducer8","5044.32","5046.1","1.78"
"266:Reducer2","5044.32","5053.62","9.3"
"266:Reducer9","5046.1","5048.12","2.02"
"266:Reducer3","5053.62","5053.62","0.0"
"266:Reducer4","5053.63","5053.87","0.24"
"266:Reducer5","5053.87","5054.58","0.71"
"267:Reducer2","5054.58","5060.59","6.01"
"267:Reducer3","5060.59","5076.04","15.45"
"267:Reducer4","5076.04","5085.39","9.35"
"267:Reducer5","5085.39","5088.53","3.14"
"267:Reducer6","5088.53","5088.81","0.28"
"267:Reducer7","5088.81","5089.96","1.15"
"267:Reducer8","5089.96","5090.97","1.01"
"267:Reducer9","5090.97","5090.97","0.0"
"268:Reducer2","5090.98","5094.99","4.01"
"268:Reducer3","5094.99","5110.44","15.45"
"268:Reducer4","5110.44","5113.58","3.14"
"268:Reducer5","5113.58","5116.71","3.13"
"268:Reducer6","5116.71","5116.9","0.19"
"268:Reducer7","5116.9","5117.67","0.77"
"268:Reducer8","5117.67","5117.67","0.0"
"268:Reducer9","5117.68","5117.69","0.01"
"269:Reducer2","5117.69","5133.47","15.78"
"269:Reducer3","5133.47","5148.71","15.24"
"269:Reducer4","5148.71","5148.72","0.01"
"270:Map1","5148.72","5156.17","7.45"
"270:Reducer2","5156.17","5178.83","22.66"
"270:Reducer3","5178.83","5210.39","31.56"
"270:Reducer4","5210.39","5210.39","0.0"
"271:Reducer2","5210.4","5210.4","0.0"
"271:Reducer3","5210.41","5210.44","0.03"
"271:Reducer4","5210.44","5210.5","0.06"
"271:Reducer5","5210.5","5210.55","0.05"
"271:Reducer6","5210.55","5210.58","0.03"
"272:Reducer2","5210.58","5211.31","0.73"
"272:Reducer3","5211.31","5212.51","1.2"
"272:Reducer4","5212.51","5212.9","0.39"
"272:Reducer5","5212.9","5213.07","0.17"
"273:Reducer8","5213.07","5213.38","0.31"
"273:Reducer2","5213.07","5215.59","2.52"
"273:Reducer3","5215.59","5215.95","0.36"
"273:Reducer4","5215.95","5215.95","0.0"
"273:Reducer5","5215.96","5215.97","0.01"
"274:Reducer2","5215.97","5216.1","0.13"
"275:Reducer6","5216.1","5216.27","0.17"
"275:Reducer2","5216.1","5217.13","1.03"
"275:Reducer3","5217.13","5217.71","0.58"
"275:Reducer4","5217.71","5219.85","2.14"
"276:Map1","5219.85","5227.3","7.45"
"276:Reducer2","5227.3","5249.96","22.66"
"276:Reducer3","5249.96","5281.52","31.56"
"276:Reducer4","5281.52","5302.94","21.42"
"277:Reducer2","5302.94","5302.94","0.0"
"278:Map1","5302.95","5310.4","7.45"
"278:Reducer2","5310.4","5333.06","22.66"
"278:Reducer3","5333.06","5333.06","0.0"
"278:Reducer4","5333.07","5365.19","32.12"
"279:Reducer2","5365.19","5365.39","0.2"
"280:Reducer14","5365.39","5365.4","0.01"
"280:Reducer2","5365.39","5365.4","0.01"
"280:Reducer7","5365.39","5365.41","0.02"
"280:Reducer3","5365.4","5365.41","0.01"
"280:Reducer15","5365.4","5365.42","0.02"
"280:Reducer8","5365.41","5365.42","0.01"
"280:Reducer9","5365.42","5366.25","0.83"
"280:Reducer16","5365.42","5373.17","7.75"
"280:Reducer10","5366.25","5367.99","1.74"
"280:Reducer17","5373.17","5379.17","6.0"
"280:Reducer4","5379.17","5379.77","0.6"
"281:Reducer2","5379.77","5379.81","0.04"
"281:Map6","5379.77","5380.08","0.31"
"281:Reducer7","5380.08","5380.47","0.39"
"281:Reducer3","5380.47","5380.71","0.24"
"281:Reducer4","5380.71","5380.83","0.12"
"282:Map1","5380.83","5385.8","4.97"
"282:Reducer2","5385.8","5400.91","15.11"
"282:Reducer3","5400.91","5448.25","47.34"
"282:Reducer4","5448.25","5480.37","32.12"
"283:Map2","5480.37","5480.99","0.62"
"283:Reducer3","5480.99","5481.0","0.01"
"283:Reducer4","5481.0","5481.4","0.4"
"283:Reducer5","5481.4","5481.4","0.0"
"284:Reducer2","5481.41","5481.41","0.0"
"284:Reducer3","5481.42","5491.72","10.3"
"284:Reducer4","5491.72","5504.2","12.48"
"284:Reducer5","5504.2","5507.34","3.14"
"284:Reducer6","5507.34","5507.53","0.19"
"284:Reducer7","5507.53","5508.68","1.15"
"284:Reducer8","5508.68","5508.68","0.0"
"284:Reducer9","5508.69","5508.7","0.01"
"285:Reducer2","5508.7","5518.33","9.63"
"285:Reducer3","5518.33","5525.44","7.11"
"285:Reducer4","5525.44","5531.04","5.6"
"285:Reducer5","5531.04","5531.69","0.65"
"286:Reducer2","5531.69","5531.73","0.04"
"286:Map6","5531.69","5532.0","0.31"
"286:Reducer7","5532.0","5532.77","0.77"
"286:Reducer3","5532.77","5532.99","0.22"
"286:Reducer4","5532.99","5533.07","0.08"
"287:Reducer7","5533.07","5533.07","0.0"
"287:Reducer2","5533.07","5533.08","0.01"
"287:Reducer14","5533.07","5533.08","0.01"
"287:Reducer3","5533.08","5533.09","0.01"
"287:Reducer15","5533.08","5533.09","0.01"
"287:Reducer8","5533.08","5533.09","0.01"
"287:Reducer9","5533.09","5534.27","1.18"
"287:Reducer16","5533.09","5541.96","8.87"
"287:Reducer10","5534.27","5535.43","1.16"
"287:Reducer17","5541.96","5545.96","4.0"
"287:Reducer4","5545.96","5546.62","0.66"
"288:Reducer2","5546.62","5559.12","12.5"
"288:Reducer3","5559.12","5561.7","2.58"
"288:Reducer4","5561.7","5567.3","5.6"
"288:Reducer5","5567.3","5567.95","0.65"
"289:Reducer2","5567.95","5567.96","0.01"
"289:Reducer3","5567.96","5567.98","0.02"
"289:Reducer4","5567.98","5577.8","9.82"
"289:Reducer5","5577.8","5577.8","0.0"
"289:Reducer6","5577.81","5577.81","0.0"
"290:Reducer2","5577.82","5577.82","0.0"
"290:Reducer7","5577.82","5577.83","0.01"
"290:Reducer14","5577.82","5577.84","0.02"
"290:Reducer3","5577.83","5577.84","0.01"
"290:Reducer8","5577.83","5577.84","0.01"
"290:Reducer15","5577.84","5577.85","0.01"
"290:Reducer9","5577.84","5578.79","0.95"
"290:Reducer16","5577.85","5587.07","9.22"
"290:Reducer10","5578.79","5580.53","1.74"
"290:Reducer17","5587.07","5591.07","4.0"
"290:Reducer4","5591.07","5591.78","0.71"
"291:Reducer15","5591.78","5601.51","9.73"
"291:Reducer2","5591.78","5610.47","18.69"
"291:Reducer16","5601.51","5604.06","2.55"
"291:Reducer17","5604.06","5604.06","0.0"
"291:Reducer18","5604.07","5604.22","0.15"
"291:Reducer19","5604.22","5604.22","0.0"
"291:Reducer3","5610.47","5614.44","3.97"
"291:Reducer4","5614.44","5614.88","0.44"
"291:Reducer5","5614.88","5615.07","0.19"
"291:Reducer6","5615.07","5615.08","0.01"
"291:Reducer7","5615.08","5615.09","0.01"
"292:Reducer2","5615.09","5623.07","7.98"
"292:Reducer3","5623.07","5638.31","15.24"
"292:Reducer4","5638.31","5638.32","0.01"
"293:Reducer2","5638.32","5645.93","7.61"
"293:Reducer3","5645.93","5661.17","15.24"
"293:Reducer4","5661.17","5661.18","0.01"
"294:Reducer2","5661.18","5669.35","8.17"
"294:Reducer3","5669.35","5679.51","10.16"
"294:Reducer4","5679.51","5679.52","0.01"
"295:Reducer2","5679.52","5679.72","0.2"
"296:Reducer2","5679.72","5767.46","87.74"
"296:Reducer3","5767.46","5767.46","0.0"
"296:Reducer4","5767.47","5779.2","11.73"
"296:Reducer5","5779.2","5779.51","0.31"
"297:Reducer8","5779.51","5779.72","0.21"
"297:Reducer2","5779.51","5781.9","2.39"
"297:Reducer3","5781.9","5782.08","0.18"
"297:Reducer4","5782.08","5782.16","0.08"
"297:Reducer5","5782.16","5782.17","0.01"
"298:Reducer15","5782.17","5789.16","6.99"
"298:Reducer2","5782.17","5795.75","13.58"
"298:Reducer16","5789.16","5792.88","3.72"
"298:Reducer17","5792.88","5793.17","0.29"
"298:Reducer18","5793.17","5793.42","0.25"
"298:Reducer19","5793.42","5793.62","0.2"
"298:Reducer3","5795.75","5799.78","4.03"
"298:Reducer4","5799.78","5799.78","0.0"
"298:Reducer5","5799.79","5799.98","0.19"
"298:Reducer6","5799.98","5799.99","0.01"
"298:Reducer7","5799.99","5799.99","0.0"
"300:Reducer2","5800.0","5800.0","0.0"
"300:Reducer3","5800.01","5810.31","10.3"
"300:Reducer4","5810.31","5816.54","6.23"
"300:Reducer5","5816.54","5818.63","2.09"
"300:Reducer6","5818.63","5818.75","0.12"
"300:Reducer7","5818.75","5819.26","0.51"
"300:Reducer8","5819.26","5819.93","0.67"
"300:Reducer9","5819.93","5819.94","0.01"
"299:Map1","5819.94","5827.39","7.45"
"299:Reducer2","5827.39","5850.05","22.66"
"299:Reducer3","5850.05","5897.39","47.34"
"299:Reducer4","5897.39","5929.51","32.12"
"301:Reducer6","5929.51","5929.62","0.11"
"301:Reducer2","5929.51","5931.57","2.06"
"301:Reducer3","5931.57","5931.98","0.41"
"301:Reducer4","5931.98","5934.12","2.14"
"302:Reducer15","5934.12","5938.78","4.66"
"302:Reducer2","5934.12","5955.56","21.44"
"302:Reducer16","5938.78","5941.41","2.63"
"302:Reducer17","5941.41","5941.77","0.36"
"302:Reducer18","5941.77","5942.14","0.37"
"302:Reducer19","5942.14","5942.14","0.0"
"302:Reducer3","5955.56","5959.53","3.97"
"302:Reducer4","5959.53","5959.72","0.19"
"302:Reducer5","5959.72","5959.91","0.19"
"302:Reducer6","5959.91","5959.92","0.01"
"302:Reducer7","5959.92","5959.92","0.0"
"303:Reducer2","5959.93","5968.4","8.47"
"303:Reducer15","5959.93","5977.38","17.45"
"303:Reducer3","5968.4","5968.43","0.03"
"303:Reducer4","5968.43","5968.87","0.44"
"303:Reducer5","5968.87","5968.88","0.01"
"303:Reducer16","5977.38","5977.61","0.23"
"303:Reducer17","5977.61","5977.81","0.2"
"303:Reducer18","5977.81","5977.96","0.15"
"303:Reducer19","5977.96","5978.26","0.3"
"303:Reducer6","5978.26","5978.27","0.01"
"303:Reducer7","5978.27","5978.28","0.01"
"304:Map2","5978.28","5978.9","0.62"
"304:Reducer3","5978.9","5979.21","0.31"
"304:Reducer4","5979.21","5979.21","0.0"
"304:Reducer5","5979.22","5979.81","0.59"
"305:Reducer2","5979.81","5983.82","4.01"
"305:Reducer3","5983.82","5994.12","10.3"
"305:Reducer4","5994.12","6006.6","12.48"
"305:Reducer5","6006.6","6006.61","0.01"
"305:Reducer6","6006.61","6006.8","0.19"
"305:Reducer7","6006.8","6007.31","0.51"
"305:Reducer8","6007.31","6007.98","0.67"
"305:Reducer9","6007.98","6007.99","0.01"
"306:Map2","6007.99","6008.4","0.41"
"306:Reducer3","6008.4","6008.71","0.31"
"306:Reducer4","6008.71","6009.3","0.59"
"306:Reducer5","6009.3","6009.7","0.4"
"307:Reducer2","6009.7","6012.79","3.09"
"307:Reducer3","6012.79","6023.09","10.3"
"307:Reducer4","6023.09","6029.32","6.23"
"307:Reducer5","6029.32","6031.41","2.09"
"307:Reducer6","6031.41","6031.5","0.09"
"307:Reducer7","6031.5","6032.27","0.77"
"307:Reducer8","6032.27","6033.28","1.01"
"307:Reducer9","6033.28","6033.29","0.01"
"308:Reducer2","6033.29","6052.04","18.75"
"308:Reducer3","6052.04","6059.15","7.11"
"308:Reducer4","6059.15","6064.75","5.6"
"308:Reducer5","6064.75","6065.4","0.65"
"309:Map6","6065.4","6065.4","0.0"
"309:Reducer2","6065.4","6065.44","0.04"
"309:Reducer7","6065.41","6065.82","0.41"
"309:Reducer3","6065.82","6066.2","0.38"
"309:Reducer4","6066.2","6066.32","0.12"
"310:Reducer2","6066.32","6066.52","0.2"
"311:Reducer2","6066.52","6074.5","7.98"
"311:Reducer3","6074.5","6089.74","15.24"
"311:Reducer4","6089.74","6089.75","0.01"
"312:Reducer2","6089.75","6098.22","8.47"
"312:Reducer15","6089.75","6104.67","14.92"
"312:Reducer3","6098.22","6100.89","2.67"
"312:Reducer4","6100.89","6101.33","0.44"
"312:Reducer5","6101.33","6101.52","0.19"
"312:Reducer16","6104.67","6104.9","0.23"
"312:Reducer17","6104.9","6104.97","0.07"
"312:Reducer18","6104.97","6105.22","0.25"
"312:Reducer19","6105.22","6105.42","0.2"
"312:Reducer6","6105.42","6105.43","0.01"
"312:Reducer7","6105.43","6105.44","0.01"
"313:Reducer2","6105.44","6108.71","3.27"
"313:Reducer3","6108.71","6109.05","0.34"
"313:Reducer4","6109.05","6109.9","0.85"
"313:Reducer5","6109.9","6110.42","0.52"
"314:Reducer8","6110.42","6110.61","0.19"
"314:Reducer2","6110.42","6112.71","2.29"
"314:Reducer3","6112.71","6112.95","0.24"
"314:Reducer4","6112.95","6113.03","0.08"
"314:Reducer5","6113.03","6113.04","0.01"
"315:Map2","6113.04","6113.66","0.62"
"315:Reducer3","6113.66","6113.67","0.01"
"315:Reducer4","6113.67","6114.26","0.59"
"315:Reducer5","6114.26","6114.26","0.0"
"316:Map1","6114.27","6114.41","0.14"
"316:Map6","6114.27","6114.55","0.28"
"316:Reducer7","6114.55","6114.55","0.0"
"316:Reducer2","6114.56","6114.67","0.11"
"317:Reducer2","6114.67","6114.68","0.01"
"317:Reducer3","6114.68","6114.97","0.29"
"317:Reducer4","6114.97","6121.52","6.55"
"317:Reducer5","6121.52","6128.08","6.56"
"317:Reducer6","6128.08","6128.08","0.0"
"318:Reducer14","6128.09","6128.1","0.01"
"318:Reducer2","6128.09","6128.1","0.01"
"318:Reducer7","6128.09","6128.11","0.02"
"318:Reducer15","6128.1","6128.11","0.01"
"318:Reducer3","6128.1","6128.11","0.01"
"318:Reducer8","6128.11","6128.12","0.01"
"318:Reducer16","6128.11","6135.35","7.24"
"318:Reducer9","6128.12","6129.36","1.24"
"318:Reducer10","6129.36","6130.91","1.55"
"318:Reducer17","6135.35","6139.35","4.0"
"318:Reducer4","6139.35","6140.14","0.79"
"319:Reducer2","6140.14","6158.89","18.75"
"319:Reducer3","6158.89","6164.72","5.83"
"319:Reducer4","6164.72","6170.32","5.6"
"319:Reducer5","6170.32","6170.97","0.65"
"320:Reducer2","6170.97","6173.8","2.83"
"320:Reducer3","6173.8","6176.6","2.8"
"321:Reducer2","6176.6","6176.61","0.01"
"321:Reducer9","6176.6","6176.61","0.01"
"321:Map4","6176.61","6176.61","0.0"
"321:Map11","6176.61","6176.65","0.04"
"321:Reducer5","6176.62","6176.99","0.37"
"321:Reducer12","6176.65","6176.74","0.09"
"321:Reducer6","6176.99","6180.65","3.66"
"321:Reducer7","6180.65","6186.12","5.47"
"322:Reducer2","6186.12","6201.9","15.78"
"322:Reducer3","6201.9","6217.14","15.24"
"322:Reducer4","6217.14","6217.15","0.01"
"323:Reducer2","6217.15","6217.16","0.01"
"323:Reducer3","6217.16","6217.18","0.02"
"323:Reducer4","6217.18","6223.73","6.55"
"323:Reducer5","6223.73","6223.73","0.0"
"323:Reducer6","6223.74","6223.78","0.04"
"324:Reducer2","6223.78","6223.78","0.0"
"324:Reducer3","6223.79","6231.75","7.96"
"324:Reducer4","6231.75","6231.79","0.04"
"324:Reducer5","6231.79","6231.82","0.03"
"324:Reducer6","6231.82","6231.85","0.03"
"325:Reducer2","6231.85","6242.37","10.52"
"325:Reducer3","6242.37","6252.53","10.16"
"325:Reducer4","6252.53","6252.54","0.01"
"326:Reducer6","6252.54","6252.54","0.0"
"326:Reducer2","6252.54","6253.23","0.69"
"326:Reducer3","6253.23","6253.64","0.41"
"326:Reducer4","6253.64","6255.78","2.14"
"327:Reducer2","6255.78","6266.67","10.89"
"327:Reducer15","6255.78","6270.8","15.02"
"327:Reducer3","6266.67","6270.73","4.06"
"327:Reducer4","6270.73","6270.99","0.26"
"327:Reducer16","6270.8","6274.8","4.0"
"327:Reducer5","6270.99","6271.12","0.13"
"327:Reducer17","6274.8","6274.87","0.07"
"327:Reducer18","6274.87","6275.02","0.15"
"327:Reducer19","6275.02","6275.22","0.2"
"327:Reducer6","6275.22","6275.23","0.01"
"327:Reducer7","6275.23","6275.23","0.0"
"328:Reducer2","6275.24","6275.28","0.04"
"328:Map6","6275.24","6275.57","0.33"
"328:Reducer7","6275.57","6276.08","0.51"
"328:Reducer3","6276.08","6276.37","0.29"
"328:Reducer4","6276.37","6276.49","0.12"
"329:Reducer2","6276.49","6278.55","2.06"
"329:Reducer3","6278.55","6294.0","15.45"
"329:Reducer4","6294.0","6303.35","9.35"
"329:Reducer5","6303.35","6303.36","0.01"
"329:Reducer6","6303.36","6303.49","0.13"
"329:Reducer7","6303.49","6303.83","0.34"
"329:Reducer8","6303.83","6304.84","1.01"
"329:Reducer9","6304.84","6304.85","0.01"
"330:Map2","6304.85","6305.47","0.62"
"330:Reducer3","6305.47","6305.78","0.31"
"330:Reducer4","6305.78","6306.37","0.59"
"330:Reducer5","6306.37","6306.96","0.59"
"331:Reducer2","6306.96","6313.04","6.08"
"331:Reducer3","6313.04","6322.72","9.68"
"331:Reducer4","6322.72","6328.32","5.6"
"331:Reducer5","6328.32","6328.32","0.0"
"332:Reducer8","6328.33","6330.11","1.78"
"332:Reducer2","6328.33","6333.95","5.62"
"332:Reducer9","6330.11","6333.14","3.03"
"332:Reducer3","6333.95","6340.86","6.91"
"332:Reducer4","6340.86","6341.21","0.35"
"332:Reducer5","6341.21","6341.92","0.71"
"333:Reducer2","6341.92","6341.93","0.01"
"333:Reducer9","6341.92","6341.94","0.02"
"333:Map4","6341.93","6342.28","0.35"
"333:Map11","6341.94","6341.98","0.04"
"333:Reducer12","6341.98","6341.98","0.0"
"333:Reducer5","6342.28","6342.28","0.0"
"333:Reducer6","6342.29","6347.76","5.47"
"333:Reducer7","6347.76","6353.23","5.47"
"334:Reducer8","6353.23","6353.35","0.12"
"334:Reducer2","6353.23","6354.76","1.53"
"334:Reducer3","6354.76","6355.0","0.24"
"334:Reducer4","6355.0","6355.08","0.08"
"334:Reducer5","6355.08","6355.09","0.01"
"335:Reducer2","6355.09","6355.21","0.12"
"335:Reducer8","6355.09","6355.4","0.31"
"335:Reducer3","6355.4","6355.64","0.24"
"335:Reducer4","6355.64","6355.76","0.12"
"335:Reducer5","6355.76","6355.77","0.01"
"336:Reducer2","6355.77","6358.53","2.76"
"336:Reducer3","6358.53","6361.37","2.84"
"336:Reducer4","6361.37","6362.64","1.27"
"336:Reducer5","6362.64","6363.41","0.77"
"337:Reducer8","6363.41","6363.62","0.21"
"337:Reducer2","6363.41","6365.58","2.17"
"337:Reducer3","6365.58","6365.77","0.19"
"337:Reducer4","6365.77","6365.89","0.12"
"337:Reducer5","6365.89","6365.9","0.01"
"338:Reducer2","6365.9","6371.55","5.65"
"338:Reducer3","6371.55","6375.75","4.2"
"339:Reducer2","6375.75","6379.76","4.01"
"339:Reducer3","6379.76","6390.06","10.3"
"339:Reducer4","6390.06","6398.38","8.32"
"339:Reducer5","6398.38","6401.51","3.13"
"339:Reducer6","6401.51","6401.7","0.19"
"339:Reducer7","6401.7","6402.13","0.43"
"339:Reducer8","6402.13","6402.13","0.0"
"339:Reducer9","6402.14","6402.15","0.01"
"340:Reducer2","6402.15","6402.28","0.13"
"341:Reducer6","6402.28","6402.39","0.11"
"341:Reducer2","6402.28","6403.28","1.0"
"341:Reducer3","6403.28","6403.88","0.6"
"341:Reducer4","6403.88","6406.02","2.14"
"342:Reducer8","6406.02","6407.8","1.78"
"342:Reducer2","6406.02","6417.72","11.7"
"342:Reducer9","6407.8","6409.32","1.52"
"342:Reducer3","6417.72","6428.08","10.36"
"342:Reducer4","6428.08","6428.9","0.82"
"342:Reducer5","6428.9","6428.9","0.0"
"343:Reducer2","6428.91","6428.92","0.01"
"343:Reducer9","6428.91","6428.93","0.02"
"343:Map4","6428.92","6429.22","0.3"
"343:Map11","6428.93","6428.93","0.0"
"343:Reducer12","6428.94","6429.03","0.09"
"343:Reducer5","6429.22","6429.22","0.0"
"343:Reducer6","6429.23","6431.66","2.43"
"343:Reducer7","6431.66","6437.13","5.47"
"344:Reducer2","6437.13","6437.33","0.2"
"345:Reducer2","6437.33","6446.45","9.12"
"345:Reducer3","6446.45","6454.85","8.4"
"345:Reducer4","6454.85","6460.45","5.6"
"345:Reducer5","6460.45","6461.1","0.65"
"346:Reducer2","6461.1","6461.3","0.2"
"347:Reducer2","6461.3","6461.3","0.0"
"348:Reducer2","6461.31","6469.29","7.98"
"348:Reducer3","6469.29","6479.45","10.16"
"348:Reducer4","6479.45","6479.46","0.01"
"349:Map2","6479.46","6479.87","0.41"
"349:Reducer3","6479.87","6479.88","0.01"
