"CoflowID","StartTime","EndTime","CoflowCompletionTime"
"225:Reducer3","3955.52","3955.61","0.09"
"226:Map2","3955.61","3961.98","6.37"
"226:Reducer3","3961.98","3974.72","12.74"
"226:Reducer4","3974.72","3974.74","0.02"
"227:Map18","3974.74","3981.13","6.39"
"227:Map11","3974.74","3997.75","23.01"
"227:Map1","3974.74","4013.11","38.37"
"227:Reducer19","3981.13","3983.54","2.41"
"227:Reducer20","3983.54","3983.54","0.0"
"227:Reducer12","3997.75","4002.32","4.57"
"227:Reducer13","4002.32","4002.37","0.05"
"227:Reducer2","4013.11","4013.14","0.03"
"227:Reducer3","4013.14","4013.2","0.06"
"227:Reducer5","4013.2","4013.21","0.01"
"227:Reducer6","4013.21","4013.22","0.01"
"228:Map7","4013.22","4013.88","0.66"
"228:Map10","4013.22","4015.13","1.91"
"228:Map1","4013.22","4016.3","3.08"
"228:Reducer3","4016.3","4018.2","1.9"
"228:Reducer4","4018.2","4018.21","0.01"
"229:Map2","4018.21","4026.7","8.49"
"229:Reducer3","4026.7","4035.2","8.5"
"229:Reducer4","4035.2","4035.22","0.02"
"230:Map1","4035.22","4052.01","16.79"
"230:Reducer2","4052.01","4064.61","12.6"
"230:Reducer3","4064.61","4064.63","0.02"
"230:Reducer4","4064.63","4064.63","0.0"
"230:Reducer5","4064.64","4064.67","0.03"
"230:Reducer6","4064.67","4064.68","0.01"
"231:Map1","4064.68","4066.64","1.96"
"231:Reducer2","4066.64","4069.58","2.94"
"231:Reducer3","4069.58","4069.59","0.01"
"231:Reducer4","4069.59","4069.6","0.01"
"232:Map23","4069.6","4071.72","2.12"
"232:Map18","4069.6","4071.98","2.38"
"232:Map28","4069.6","4073.93","4.33"
"232:Map8","4069.6","4080.51","10.91"
"232:Map13","4069.6","4088.83","19.23"
"232:Map1","4069.6","4090.56","20.96"
"232:Reducer24","4071.72","4071.75","0.03"
"232:Reducer25","4071.75","4071.75","0.0"
"232:Reducer19","4071.98","4073.22","1.24"
"232:Reducer20","4073.22","4073.27","0.05"
"232:Reducer29","4073.93","4075.01","1.08"
"232:Reducer30","4075.01","4075.06","0.05"
"232:Reducer9","4080.51","4084.69","4.18"
"232:Reducer10","4084.69","4085.24","0.55"
"232:Reducer14","4088.83","4094.28","5.45"
"232:Reducer2","4090.56","4096.18","5.62"
"232:Reducer15","4094.28","4094.41","0.13"
"232:Reducer3","4096.18","4096.31","0.13"
"232:Reducer4","4096.31","4096.35","0.04"
"232:Reducer5","4096.35","4096.4","0.05"
"233:Map8","4096.4","4096.4","0.0"
"233:Map1","4096.4","4097.55","1.15"
"233:Reducer9","4096.41","4096.41","0.0"
"233:Reducer10","4096.42","4098.38","1.96"
"233:Reducer2","4097.55","4099.09","1.54"
"233:Reducer3","4099.09","4099.65","0.56"
"233:Reducer4","4099.65","4099.81","0.16"
"233:Reducer5","4099.81","4099.99","0.18"
"233:Reducer6","4099.99","4100.07","0.08"
"234:Map7","4100.07","4100.51","0.44"
"234:Map10","4100.07","4100.9","0.83"
"234:Map1","4100.07","4101.76","1.69"
"234:Reducer3","4101.76","4102.88","1.12"
"234:Reducer4","4102.88","4102.89","0.01"
"235:Map1","4102.89","4107.63","4.74"
"235:Reducer2","4107.63","4114.8","7.17"
"235:Reducer3","4114.8","4114.83","0.03"
"235:Reducer4","4114.83","4114.89","0.06"
"236:Map1","4114.89","4116.36","1.47"
"236:Reducer2","4116.36","4119.3","2.94"
"236:Reducer3","4119.3","4119.31","0.01"
"236:Reducer4","4119.31","4119.32","0.01"
"237:Map1","4119.32","4119.32","0.0"
"237:Map15","4119.32","4119.32","0.0"
"237:Map9","4119.32","4119.33","0.01"
"237:Map17","4119.33","4121.07","1.74"
"237:Map3","4119.33","4123.42","4.09"
"237:Map11","4119.33","4124.54","5.21"
"237:Reducer18","4121.07","4121.07","0.0"
"237:Reducer4","4123.42","4128.5","5.08"
"237:Reducer12","4124.54","4128.74","4.2"
"237:Reducer5","4128.74","4128.81","0.07"
"237:Reducer6","4128.81","4128.88","0.07"
"238:Map1","4128.88","4133.62","4.74"
"238:Reducer2","4133.62","4140.79","7.17"
"238:Reducer3","4140.79","4140.83","0.04"
"238:Reducer4","4140.83","4140.83","0.0"
"239:Map2","4140.84","4147.21","6.37"
"239:Reducer3","4147.21","4159.95","12.74"
"239:Reducer4","4159.95","4159.96","0.01"
"240:Reducer2","4159.96","4161.27","1.31"
"240:Reducer3","4161.27","4162.92","1.65"
"240:Reducer4","4162.92","4164.3","1.38"
"240:Reducer5","4164.3","4164.32","0.02"
"241:Reducer2","4164.32","4172.88","8.56"
"241:Reducer3","4172.88","4182.55","9.67"
"241:Reducer4","4182.55","4182.56","0.01"
"242:Map11","4182.56","4182.56","0.0"
"242:Map18","4182.56","4193.03","10.47"
"242:Map1","4182.56","4210.17","27.61"
"242:Reducer12","4182.57","4184.28","1.71"
"242:Reducer13","4184.28","4184.35","0.07"
"242:Reducer19","4193.03","4193.05","0.02"
"242:Reducer20","4193.05","4193.09","0.04"
"242:Reducer2","4210.17","4215.11","4.94"
"242:Reducer3","4215.11","4215.22","0.11"
"242:Reducer5","4215.22","4215.23","0.01"
"242:Reducer6","4215.23","4215.24","0.01"
"243:Map1","4215.24","4237.24","22.0"
"243:Reducer2","4237.24","4270.24","33.0"
"243:Map6","4270.24","4270.61","0.37"
"243:Reducer7","4270.61","4270.98","0.37"
"244:Map1","4270.98","4271.95","0.97"
"244:Reducer2","4271.95","4271.95","0.0"
"244:Reducer3","4271.96","4271.97","0.01"
"244:Reducer4","4271.97","4271.98","0.01"
"245:Map18","4271.98","4278.37","6.39"
"245:Map11","4271.98","4288.93","16.95"
"245:Map1","4271.98","4299.84","27.86"
"245:Reducer19","4278.37","4279.98","1.61"
"245:Reducer20","4279.98","4280.01","0.03"
"245:Reducer12","4288.93","4293.53","4.6"
"245:Reducer13","4293.53","4293.53","0.0"
"245:Reducer2","4299.84","4303.25","3.41"
"245:Reducer3","4303.25","4303.31","0.06"
"245:Reducer5","4303.31","4303.32","0.01"
"245:Reducer6","4303.32","4303.33","0.01"
"246:Map1","4303.33","4314.52","11.19"
"246:Reducer2","4314.52","4314.52","0.0"
"246:Reducer3","4314.53","4314.53","0.0"
"246:Reducer4","4314.54","4314.56","0.02"
"246:Reducer5","4314.56","4314.59","0.03"
"246:Reducer6","4314.59","4314.6","0.01"
"247:Reducer2","4314.6","4315.94","1.34"
"247:Reducer3","4315.94","4316.77","0.83"
"247:Reducer4","4316.77","4318.15","1.38"
"247:Reducer5","4318.15","4318.16","0.01"
"248:Map8","4318.16","4326.65","8.49"
"248:Map1","4318.16","4328.81","10.65"
"248:Reducer9","4326.65","4336.76","10.11"
"248:Reducer10","4336.76","4336.77","0.01"
"248:Reducer2","4336.77","4346.4","9.63"
"248:Reducer3","4346.4","4348.33","1.93"
"248:Reducer4","4348.33","4348.47","0.14"
"248:Reducer5","4348.47","4348.52","0.05"
"249:Map1","4348.52","4348.64","0.12"
"249:Reducer2","4348.64","4348.76","0.12"
"249:Reducer3","4348.76","4348.77","0.01"
"250:Map1","4348.77","4355.7","6.93"
"250:Map8","4348.77","4357.26","8.49"
"250:Reducer9","4357.26","4357.26","0.0"
"250:Reducer10","4357.27","4357.27","0.0"
"250:Reducer2","4357.28","4366.91","9.63"
"250:Reducer3","4366.91","4368.84","1.93"
"250:Reducer4","4368.84","4368.98","0.14"
"250:Reducer5","4368.98","4369.03","0.05"
"251:Map1","4369.03","4369.04","0.01"
"251:Map9","4369.03","4369.04","0.01"
"251:Map15","4369.03","4369.05","0.02"
"251:Map11","4369.04","4372.71","3.67"
"251:Map3","4369.04","4374.12","5.08"
"251:Map17","4369.05","4369.92","0.87"
"251:Reducer18","4369.92","4371.67","1.75"
"251:Reducer12","4372.71","4377.52","4.81"
"251:Reducer4","4374.12","4378.36","4.24"
"251:Reducer5","4378.36","4378.39","0.03"
"251:Reducer6","4378.39","4378.43","0.04"
"252:Reducer12","4378.43","4378.76","0.33"
"252:Reducer2","4378.43","4379.41","0.98"
"252:Reducer7","4378.43","4381.24","2.81"
"252:Reducer8","4381.24","4385.48","4.24"
"252:Reducer3","4385.48","4386.05","0.57"
"252:Reducer4","4386.05","4386.08","0.03"
"253:Map1","4386.08","4386.08","0.0"
"253:Map8","4386.08","4389.06","2.98"
"253:Map13","4386.08","4389.41","3.33"
"253:Reducer2","4386.09","4387.99","1.9"
"253:Reducer3","4387.99","4389.97","1.98"
"253:Reducer9","4389.06","4390.6","1.54"
"253:Reducer14","4389.41","4391.2","1.79"
"253:Reducer10","4390.6","4391.17","0.57"
"253:Reducer15","4391.2","4391.5","0.3"
"253:Reducer4","4391.5","4391.68","0.18"
"253:Reducer5","4391.68","4391.86","0.18"
"254:Map1","4391.86","4393.82","1.96"
"254:Reducer2","4393.82","4396.76","2.94"
"254:Reducer3","4396.76","4396.77","0.01"
"254:Reducer4","4396.77","4396.78","0.01"
"255:Map1","4396.78","4413.57","16.79"
"255:Reducer2","4413.57","4426.17","12.6"
"255:Reducer3","4426.17","4426.18","0.01"
"255:Reducer4","4426.18","4426.21","0.03"
"255:Reducer5","4426.21","4426.23","0.02"
"255:Reducer6","4426.23","4426.23","0.0"
"256:Map1","4426.24","4439.4","13.16"
"256:Reducer2","4439.4","4446.02","6.62"
"256:Reducer3","4446.02","4446.06","0.04"
"256:Reducer4","4446.06","4446.08","0.02"
"256:Reducer5","4446.08","4446.1","0.02"
"256:Reducer6","4446.1","4446.11","0.01"
"257:Map1","4446.11","4450.49","4.38"
"257:Map6","4446.11","4453.72","7.61"
"257:Map8","4446.11","4457.56","11.45"
"257:Reducer3","4457.56","4459.04","1.48"
"257:Reducer4","4459.04","4459.09","0.05"
"258:Map15","4459.09","4459.1","0.01"
"258:Map9","4459.09","4459.1","0.01"
"258:Map1","4459.09","4459.1","0.01"
"258:Map17","4459.1","4460.84","1.74"
"258:Map11","4459.1","4461.89","2.79"
"258:Map3","4459.1","4463.28","4.18"
"258:Reducer18","4460.84","4460.84","0.0"
"258:Reducer12","4461.89","4466.09","4.2"
"258:Reducer4","4463.28","4467.52","4.24"
"258:Reducer5","4467.52","4467.57","0.05"
"258:Reducer6","4467.57","4467.62","0.05"
"259:Map9","4467.62","4467.62","0.0"
"259:Map15","4467.62","4467.63","0.01"
"259:Map1","4467.62","4467.63","0.01"
"259:Map11","4467.63","4469.03","1.4"
"259:Map17","4467.63","4471.11","3.48"
"259:Map3","4467.63","4472.34","4.71"
"259:Reducer12","4469.03","4469.03","0.0"
"259:Reducer18","4471.11","4471.11","0.0"
"259:Reducer4","4472.34","4476.58","4.24"
"259:Reducer5","4476.58","4476.66","0.08"
"259:Reducer6","4476.66","4476.7","0.04"
"260:Map2","4476.7","4489.21","12.51"
"260:Reducer3","4489.21","4495.47","6.26"
"260:Reducer4","4495.47","4495.48","0.01"
"260:Reducer5","4495.48","4495.49","0.01"
"260:Reducer6","4495.49","4495.49","0.0"
"261:Reducer2","4495.5","4499.17","3.67"
"261:Reducer3","4499.17","4503.21","4.04"
"261:Reducer4","4503.21","4503.21","0.0"
"262:Reducer2","4503.22","4506.99","3.77"
"262:Reducer3","4506.99","4511.03","4.04"
"262:Reducer4","4511.03","4511.04","0.01"
"263:Reducer2","4511.04","4515.1","4.06"
"263:Reducer3","4515.1","4517.11","2.01"
"263:Reducer4","4517.11","4518.36","1.25"
"263:Reducer5","4518.36","4518.37","0.01"
"264:Map1","4518.37","4518.6","0.23"
"264:Reducer2","4518.6","4519.15","0.55"
"264:Reducer3","4519.15","4519.48","0.33"
"265:Map18","4519.48","4519.48","0.0"
"265:Map11","4519.48","4526.11","6.63"
"265:Map1","4519.48","4544.03","24.55"
"265:Reducer19","4519.49","4519.5","0.01"
"265:Reducer20","4519.5","4519.54","0.04"
"265:Reducer12","4526.11","4526.16","0.05"
"265:Reducer13","4526.16","4526.23","0.07"
"265:Reducer2","4544.03","4549.02","4.99"
"265:Reducer3","4549.02","4549.13","0.11"
"265:Reducer5","4549.13","4549.14","0.01"
"265:Reducer6","4549.14","4549.14","0.0"
"266:Map1","4549.15","4551.52","2.37"
"266:Reducer2","4551.52","4551.52","0.0"
"266:Reducer3","4551.53","4551.59","0.06"
"266:Reducer4","4551.59","4551.59","0.0"
"267:Map1","4551.6","4554.53","2.93"
"267:Reducer2","4554.53","4558.94","4.41"
"267:Reducer3","4558.94","4558.94","0.0"
"267:Reducer4","4558.95","4558.96","0.01"
"267:Reducer5","4558.96","4558.98","0.02"
"267:Reducer6","4558.98","4558.99","0.01"
"268:Reducer2","4558.99","4569.48","10.49"
"268:Reducer3","4569.48","4569.48","0.0"
"268:Reducer4","4569.49","4569.49","0.0"
"269:Map2","4569.5","4582.23","12.73"
"269:Reducer3","4582.23","4594.98","12.75"
"269:Reducer4","4594.98","4594.98","0.0"
"270:Map1","4594.99","4597.91","2.92"
"270:Map6","4594.99","4601.43","6.44"
"270:Map8","4594.99","4605.94","10.95"
"270:Reducer3","4605.94","4609.31","3.37"
"270:Reducer4","4609.31","4609.36","0.05"
"271:Map1","4609.36","4634.54","25.18"
"271:Reducer2","4634.54","4647.14","12.6"
"271:Reducer3","4647.14","4647.15","0.01"
"271:Reducer4","4647.15","4647.18","0.03"
"271:Reducer5","4647.18","4647.2","0.02"
"271:Reducer6","4647.2","4647.21","0.01"
"272:Reducer2","4647.21","4650.99","3.78"
"272:Reducer3","4650.99","4650.99","0.0"
"272:Reducer4","4651.0","4651.01","0.01"
"273:Map1","4651.01","4673.47","22.46"
"273:Reducer2","4673.47","4681.29","7.82"
"273:Reducer3","4681.29","4681.31","0.02"
"273:Reducer4","4681.31","4681.32","0.01"
"273:Reducer5","4681.32","4681.32","0.0"
"273:Reducer6","4681.33","4681.44","0.11"
"273:Reducer7","4681.44","4681.6","0.16"
"274:Reducer2","4681.6","4682.74","1.14"
"274:Reducer3","4682.74","4683.02","0.28"
"274:Reducer4","4683.02","4683.86","0.84"
"274:Reducer5","4683.86","4683.86","0.0"
"275:Reducer2","4683.87","4685.88","2.01"
"275:Reducer3","4685.88","4686.8","0.92"
"275:Reducer4","4686.8","4688.18","1.38"
"275:Reducer5","4688.18","4688.2","0.02"
"276:Map1","4688.2","4691.12","2.92"
"276:Map8","4688.2","4694.91","6.71"
"276:Map6","4688.2","4698.44","10.24"
"276:Reducer3","4698.44","4703.73","5.29"
"276:Reducer4","4703.73","4703.76","0.03"
"277:Map18","4703.76","4703.76","0.0"
"277:Map11","4703.76","4703.76","0.0"
"277:Map1","4703.76","4726.68","22.92"
"277:Reducer12","4703.77","4705.46","1.69"
"277:Reducer19","4703.77","4707.73","3.96"
"277:Reducer13","4705.46","4705.53","0.07"
"277:Reducer20","4707.73","4707.73","0.0"
"277:Reducer2","4726.68","4731.62","4.94"
"277:Reducer3","4731.62","4731.73","0.11"
"277:Reducer5","4731.73","4731.74","0.01"
"277:Reducer6","4731.74","4731.75","0.01"
"278:Map1","4731.75","4735.84","4.09"
"278:Reducer2","4735.84","4741.97","6.13"
"278:Map6","4741.97","4742.08","0.11"
"278:Reducer7","4742.08","4742.19","0.11"
"279:Reducer2","4742.19","4743.33","1.14"
"279:Reducer3","4743.33","4744.17","0.84"
"279:Reducer4","4744.17","4744.17","0.0"
"279:Reducer5","4744.18","4744.18","0.0"
"280:Map2","4744.19","4748.44","4.25"
"280:Reducer3","4748.44","4761.19","12.75"
"280:Reducer4","4761.19","4761.19","0.0"
"281:Map1","4761.2","4783.66","22.46"
"281:Reducer2","4783.66","4791.8","8.14"
"281:Reducer3","4791.8","4791.82","0.02"
"281:Reducer4","4791.82","4791.82","0.0"
"281:Reducer5","4791.83","4791.85","0.02"
"281:Reducer6","4791.85","4792.02","0.17"
"281:Reducer7","4792.02","4792.18","0.16"
"282:Map1","4792.18","4795.25","3.07"
"282:Reducer2","4795.25","4799.34","4.09"
"282:Map6","4799.34","4799.45","0.11"
"282:Reducer7","4799.45","4799.62","0.17"
"283:Map1","4799.62","4819.89","20.27"
"283:Reducer2","4819.89","4846.91","27.02"
"283:Reducer3","4846.91","4846.92","0.01"
"284:Reducer2","4846.92","4848.26","1.34"
"284:Reducer3","4848.26","4848.81","0.55"
"284:Reducer4","4848.81","4849.73","0.92"
"284:Reducer5","4849.73","4849.74","0.01"
"285:Map1","4849.74","4874.91","25.17"
"285:Reducer2","4874.91","4912.66","37.75"
"285:Reducer3","4912.66","4912.67","0.01"
"286:Reducer2","4912.67","4933.7","21.03"
"286:Reducer3","4933.7","4940.3","6.6"
"286:Reducer4","4940.3","4940.3","0.0"
"286:Reducer5","4940.31","4940.32","0.01"
"287:Map10","4940.32","4941.2","0.88"
"287:Map1","4940.32","4944.36","4.04"
"287:Reducer3","4944.36","4944.39","0.03"
"287:Reducer4","4944.39","4944.46","0.07"
"287:Reducer5","4944.46","4955.5","11.04"
"287:Reducer6","4955.5","4957.45","1.95"
"287:Reducer7","4957.45","4957.45","0.0"
"287:Reducer8","4957.46","4957.47","0.01"
"287:Reducer9","4957.47","4957.48","0.01"
"288:Reducer2","4957.48","4964.21","6.73"
"288:Reducer3","4964.21","4966.72","2.51"
"288:Reducer4","4966.72","4968.58","1.86"
"288:Reducer5","4968.58","4968.58","0.0"
"289:Map1","4968.59","4977.2","8.61"
"289:Reducer2","4977.2","4992.52","15.32"
"289:Reducer3","4992.52","4992.54","0.02"
"290:Map10","4992.54","4993.2","0.66"
"290:Map1","4992.54","4995.08","2.54"
"290:Reducer3","4995.08","4997.26","2.18"
"290:Reducer4","4997.26","4997.33","0.07"
"290:Reducer5","4997.33","5004.5","7.17"
"290:Reducer6","5004.5","5004.54","0.04"
"290:Reducer7","5004.54","5004.6","0.06"
"290:Reducer8","5004.6","5004.6","0.0"
"290:Reducer9","5004.61","5004.62","0.01"
"291:Reducer2","5004.62","5008.98","4.36"
"291:Reducer3","5008.98","5010.06","1.08"
"291:Reducer4","5010.06","5011.92","1.86"
"291:Reducer5","5011.92","5011.93","0.01"
"292:Reducer2","5011.93","5018.56","6.63"
"292:Reducer3","5018.56","5025.01","6.45"
"292:Reducer4","5025.01","5025.01","0.0"
"293:Map2","5025.02","5031.39","6.37"
"293:Reducer3","5031.39","5044.14","12.75"
"293:Reducer4","5044.14","5044.14","0.0"
"294:Reducer2","5044.15","5048.02","3.87"
"294:Reducer3","5048.02","5057.69","9.67"
"294:Reducer4","5057.69","5057.7","0.01"
"295:Map1","5057.7","5058.67","0.97"
"295:Reducer2","5058.67","5059.64","0.97"
"295:Reducer3","5059.64","5059.65","0.01"
"295:Reducer4","5059.65","5059.66","0.01"
"296:Map1","5059.66","5075.77","16.11"
"296:Reducer2","5075.77","5097.38","21.61"
"296:Reducer3","5097.38","5102.99","5.61"
"296:Reducer4","5102.99","5102.99","0.0"
"297:Map1","5103.0","5105.93","2.93"
"297:Reducer2","5105.93","5108.87","2.94"
"297:Reducer3","5108.87","5108.88","0.01"
"297:Reducer4","5108.88","5108.89","0.01"
"298:Map1","5108.89","5111.18","2.29"
"298:Map5","5108.89","5112.45","3.56"
"298:Reducer6","5112.45","5114.92","2.47"
"298:Reducer2","5114.92","5115.47","0.55"
"298:Reducer3","5115.47","5115.56","0.09"
"300:Map1","5115.56","5128.72","13.16"
"300:Reducer2","5128.72","5135.32","6.6"
"300:Reducer3","5135.32","5135.35","0.03"
"300:Reducer4","5135.35","5135.37","0.02"
"300:Reducer5","5135.37","5135.38","0.01"
"300:Reducer6","5135.38","5135.38","0.0"
"299:Map10","5135.39","5136.41","1.02"
"299:Map7","5135.39","5136.71","1.32"
"299:Map1","5135.39","5137.33","1.94"
"299:Reducer3","5137.33","5138.79","1.46"
"299:Reducer4","5138.79","5138.8","0.01"
"301:Map2","5138.8","5151.53","12.73"
"301:Reducer3","5151.53","5164.27","12.74"
"301:Reducer4","5164.27","5164.29","0.02"
"302:Map28","5164.29","5165.7","1.41"
"302:Map23","5164.29","5167.68","3.39"
"302:Map18","5164.29","5168.79","4.5"
"302:Map1","5164.29","5177.48","13.19"
"302:Map13","5164.29","5178.59","14.3"
"302:Map8","5164.29","5190.8","26.51"
"302:Reducer29","5165.7","5166.8","1.1"
"302:Reducer30","5166.8","5166.85","0.05"
"302:Reducer24","5167.68","5167.71","0.03"
"302:Reducer25","5167.71","5167.75","0.04"
"302:Reducer19","5168.79","5170.0","1.21"
"302:Reducer20","5170.0","5170.05","0.05"
"302:Reducer2","5177.48","5181.6","4.12"
"302:Reducer14","5178.59","5184.34","5.75"
"302:Reducer3","5181.6","5181.69","0.09"
"302:Reducer15","5184.34","5184.34","0.0"
"302:Reducer9","5190.8","5197.06","6.26"
"302:Reducer10","5197.06","5197.61","0.55"
"302:Reducer4","5197.61","5197.63","0.02"
"302:Reducer5","5197.63","5197.68","0.05"
"303:Map23","5197.68","5197.68","0.0"
"303:Map1","5197.68","5197.68","0.0"
"303:Map28","5197.68","5200.37","2.69"
"303:Map18","5197.68","5200.44","2.76"
"303:Map8","5197.68","5209.8","12.12"
"303:Map13","5197.68","5212.08","14.4"
"303:Reducer24","5197.69","5198.43","0.74"
"303:Reducer2","5197.69","5203.81","6.12"
"303:Reducer25","5198.43","5198.47","0.04"
"303:Reducer29","5200.37","5201.15","0.78"
"303:Reducer19","5200.44","5201.34","0.9"
"303:Reducer30","5201.15","5201.19","0.04"
"303:Reducer20","5201.34","5201.38","0.04"
"303:Reducer3","5203.81","5203.81","0.0"
"303:Reducer9","5209.8","5215.5","5.7"
"303:Reducer14","5212.08","5219.52","7.44"
"303:Reducer10","5215.5","5215.5","0.0"
"303:Reducer15","5219.52","5219.65","0.13"
"303:Reducer4","5219.65","5219.67","0.02"
"303:Reducer5","5219.67","5219.7","0.03"
"304:Reducer2","5219.7","5229.2","9.5"
"304:Reducer3","5229.2","5231.51","2.31"
"304:Reducer4","5231.51","5233.19","1.68"
"304:Reducer5","5233.19","5233.19","0.0"
"305:Map1","5233.2","5241.97","8.77"
"305:Reducer2","5241.97","5248.59","6.62"
"305:Reducer3","5248.59","5248.63","0.04"
"305:Reducer4","5248.63","5248.65","0.02"
"305:Reducer5","5248.65","5248.66","0.01"
"305:Reducer6","5248.66","5248.67","0.01"
"306:Map1","5248.67","5248.82","0.15"
"306:Reducer2","5248.82","5249.37","0.55"
"306:Reducer3","5249.37","5249.7","0.33"
"307:Map1","5249.7","5258.47","8.77"
"307:Reducer2","5258.47","5265.09","6.62"
"307:Reducer3","5265.09","5265.13","0.04"
"307:Reducer4","5265.13","5265.15","0.02"
"307:Reducer5","5265.15","5265.16","0.01"
"307:Reducer6","5265.16","5265.17","0.01"
"308:Map1","5265.17","5279.33","14.16"
"308:Reducer2","5279.33","5304.5","25.17"
"308:Reducer3","5304.5","5304.51","0.01"
"309:Map1","5304.51","5326.97","22.46"
"309:Reducer2","5326.97","5335.44","8.47"
"309:Reducer3","5335.44","5335.97","0.53"
"309:Reducer4","5335.97","5336.0","0.03"
"309:Reducer5","5336.0","5336.02","0.02"
"309:Reducer6","5336.02","5336.13","0.11"
"309:Reducer7","5336.13","5336.24","0.11"
"310:Map1","5336.24","5336.24","0.0"
"310:Map11","5336.24","5344.79","8.55"
"310:Map18","5336.24","5349.81","13.57"
"310:Reducer2","5336.25","5341.24","4.99"
"310:Reducer3","5341.24","5341.35","0.11"
"310:Reducer12","5344.79","5344.81","0.02"
"310:Reducer13","5344.81","5344.86","0.05"
"310:Reducer19","5349.81","5352.09","2.28"
"310:Reducer20","5352.09","5352.13","0.04"
"310:Reducer5","5352.13","5352.14","0.01"
"310:Reducer6","5352.14","5352.15","0.01"
"311:Map1","5352.15","5352.15","0.0"
"311:Map8","5352.15","5358.41","6.26"
"311:Reducer2","5352.16","5353.19","1.03"
"311:Reducer3","5353.19","5353.19","0.0"
"311:Reducer9","5358.41","5358.41","0.0"
"311:Reducer10","5358.42","5360.23","1.81"
"311:Reducer4","5360.23","5360.47","0.24"
"311:Reducer5","5360.47","5360.65","0.18"
"311:Reducer6","5360.65","5360.73","0.08"
"312:Map23","5360.73","5360.73","0.0"
"312:Map28","5360.73","5362.18","1.45"
"312:Map18","5360.73","5363.88","3.15"
"312:Map13","5360.73","5373.44","12.71"
"312:Map1","5360.73","5374.73","14.0"
"312:Map8","5360.73","5386.55","25.82"
"312:Reducer24","5360.74","5360.77","0.03"
"312:Reducer25","5360.77","5360.82","0.05"
"312:Reducer29","5362.18","5363.28","1.1"
"312:Reducer30","5363.28","5363.33","0.05"
"312:Reducer19","5363.88","5365.12","1.24"
"312:Reducer20","5365.12","5365.17","0.05"
"312:Reducer14","5373.44","5377.33","3.89"
"312:Reducer2","5374.73","5378.52","3.79"
"312:Reducer15","5377.33","5377.46","0.13"
"312:Reducer3","5378.52","5378.65","0.13"
"312:Reducer9","5386.55","5386.83","0.28"
"312:Reducer10","5386.83","5386.83","0.0"
"312:Reducer4","5386.84","5386.87","0.03"
"312:Reducer5","5386.87","5386.9","0.03"
"313:Map2","5386.9","5388.32","1.42"
"313:Reducer3","5388.32","5390.46","2.14"
"313:Reducer4","5390.46","5390.47","0.01"
"313:Reducer5","5390.47","5390.48","0.01"
"314:Map2","5390.48","5402.99","12.51"
"314:Reducer3","5402.99","5403.0","0.01"
"314:Reducer4","5403.0","5403.01","0.01"
"314:Reducer5","5403.01","5403.01","0.0"
"314:Reducer6","5403.02","5403.03","0.01"
"315:Reducer2","5403.03","5412.53","9.5"
"315:Reducer3","5412.53","5414.64","2.11"
"315:Reducer4","5414.64","5414.64","0.0"
"315:Reducer5","5414.65","5414.66","0.01"
"316:Map1","5414.66","5414.89","0.23"
"316:Reducer2","5414.89","5415.44","0.55"
"316:Reducer3","5415.44","5415.44","0.0"
"317:Map1","5415.45","5417.23","1.78"
"317:Map8","5415.45","5417.48","2.03"
"317:Map13","5415.45","5420.24","4.79"
"317:Reducer2","5417.23","5418.89","1.66"
"317:Reducer9","5417.48","5417.71","0.23"
"317:Reducer10","5417.71","5417.71","0.0"
"317:Reducer3","5418.89","5418.89","0.0"
"317:Reducer14","5420.24","5422.16","1.92"
"317:Reducer15","5422.16","5422.46","0.3"
"317:Reducer4","5422.46","5422.76","0.3"
"317:Reducer5","5422.76","5422.94","0.18"
"318:Map10","5422.94","5424.26","1.32"
"318:Map1","5422.94","5429.0","6.06"
"318:Reducer3","5429.0","5430.14","1.14"
"318:Reducer4","5430.14","5430.19","0.05"
"318:Reducer5","5430.19","5437.55","7.36"
"318:Reducer6","5437.55","5439.56","2.01"
"318:Reducer7","5439.56","5439.56","0.0"
"318:Reducer8","5439.57","5439.57","0.0"
"318:Reducer9","5439.58","5439.58","0.0"
"319:Map1","5439.59","5467.91","28.32"
"319:Reducer2","5467.91","5505.66","37.75"
"319:Reducer3","5505.66","5505.67","0.01"
"320:Map2","5505.67","5523.94","18.27"
"320:Reducer3","5523.94","5523.94","0.0"
"320:Reducer4","5523.95","5523.97","0.02"
"321:Map1","5523.97","5534.97","11.0"
"321:Reducer2","5534.97","5567.97","33.0"
"321:Map6","5567.97","5567.97","0.0"
"321:Reducer7","5567.98","5568.35","0.37"
"322:Map2","5568.35","5574.72","6.37"
"322:Reducer3","5574.72","5583.22","8.5"
"322:Reducer4","5583.22","5583.24","0.02"
"323:Map1","5583.24","5590.89","7.65"
"323:Reducer2","5590.89","5606.21","15.32"
"323:Reducer3","5606.21","5606.23","0.02"
"324:Map8","5606.23","5612.6","6.37"
"324:Map1","5606.23","5619.72","13.49"
"324:Reducer9","5612.6","5625.33","12.73"
"324:Reducer10","5625.33","5625.34","0.01"
"324:Reducer2","5625.34","5626.7","1.36"
"324:Reducer3","5626.7","5627.67","0.97"
"324:Reducer4","5627.67","5627.77","0.1"
"324:Reducer5","5627.77","5627.82","0.05"
"325:Map2","5627.82","5640.55","12.73"
